 INFO | 2022-11-09 14:38:31,698 | CommonFrameworkKeywords.java | 90 | Startup activites...
 INFO | 2022-11-09 14:38:47,527 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : id
 INFO | 2022-11-09 14:38:47,527 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : password
 INFO | 2022-11-09 14:38:47,527 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Password textbox
 INFO | 2022-11-09 14:38:47,975 | CommonFrameworkKeywords.java | 90 | Type 'TSTerp!@#456' in : Password textbox
 INFO | 2022-11-09 14:38:47,980 | CommonFrameworkKeywords.java | 90 | Typing 'TSTerp!@#456' in : Password textbox
 INFO | 2022-11-09 14:38:47,991 | CommonFrameworkKeywords.java | 90 | Parsing : Submit button@id=btnActive
 INFO | 2022-11-09 14:38:47,993 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : id
 INFO | 2022-11-09 14:38:47,993 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : btnActive
 INFO | 2022-11-09 14:38:47,993 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Submit button
 INFO | 2022-11-09 14:38:53,635 | CommonFrameworkKeywords.java | 90 | Click on :Submit button
 INFO | 2022-11-09 14:38:53,645 | CommonFrameworkKeywords.java | 90 | Getting value of Version_Name from Test Configuration file : 2
 INFO | 2022-11-09 14:38:53,647 | CommonFrameworkKeywords.java | 90 | Getting value of Project_Name from Test Configuration file : AUTOMATION REPORT
 INFO | 2022-11-09 14:38:59,529 | CommonFrameworkKeywords.java | 90 | ###################################
 INFO | 2022-11-09 14:38:59,530 | CommonFrameworkKeywords.java | 90 | Test Script Execution Completed
 INFO | 2022-11-09 14:38:59,531 | CommonFrameworkKeywords.java | 90 | ####################################
