 INFO | 2022-11-09 14:33:31,925 | CommonFrameworkKeywords.java | 90 | Startup activites...
 INFO | 2022-11-09 14:33:46,146 | CommonFrameworkKeywords.java | 90 | Go to : https://eoeq-test.fa.us2.oraclecloud.com/
 INFO | 2022-11-09 14:33:46,831 | CommonFrameworkKeywords.java | 90 | Getting value of ElementLoadWaitTime from Test Configuration file : 61
 INFO | 2022-11-09 14:33:46,832 | CommonFrameworkKeywords.java | 90 | Getting value of TextLoadWaitTime from Test Configuration file : 64
 INFO | 2022-11-09 14:33:46,833 | CommonFrameworkKeywords.java | 90 | Getting value of PageLoadWaitTime from Test Configuration file : 60
 INFO | 2022-11-09 14:33:46,835 | CommonFrameworkKeywords.java | 90 | Getting value of ImplicitlyWaitTime from Test Configuration file : 62
 INFO | 2022-11-09 14:33:46,835 | CommonFrameworkKeywords.java | 90 | Element time out set
 INFO | 2022-11-09 14:33:46,836 | CommonFrameworkKeywords.java | 90 | ##### Start of Test Case : AP_TS_001 #####
 INFO | 2022-11-09 14:33:46,840 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:46,983 | CommonFrameworkKeywords.java | 90 | Getting value of Username from Test Configuration file : erpsysadmin
 INFO | 2022-11-09 14:33:46,985 | CommonFrameworkKeywords.java | 90 | Getting value of Password from Test Configuration file : TSTerp!@#456
 INFO | 2022-11-09 14:33:46,987 | CommonFrameworkKeywords.java | 90 | Getting value of URL from Test Configuration file : https://eoeq-test.fa.us2.oraclecloud.com/
 INFO | 2022-11-09 14:33:46,987 | CommonFrameworkKeywords.java | 90 | Navigating to URL : https://eoeq-test.fa.us2.oraclecloud.com/
 INFO | 2022-11-09 14:33:49,164 | CommonFrameworkKeywords.java | 90 | Navigation Successful : https://eoeq-test.fa.us2.oraclecloud.com/
 INFO | 2022-11-09 14:33:49,166 | CommonFrameworkKeywords.java | 90 | Go to : https://eoeq-test.fa.us2.oraclecloud.com/
 INFO | 2022-11-09 14:33:49,187 | CommonFrameworkKeywords.java | 90 | Parsing : Username textbox@id=userid
 INFO | 2022-11-09 14:33:49,188 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : id
 INFO | 2022-11-09 14:33:49,189 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : userid
 INFO | 2022-11-09 14:33:49,190 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Username textbox
 INFO | 2022-11-09 14:33:49,655 | CommonFrameworkKeywords.java | 90 | Type 'erpsysadmin' in : Username textbox
 INFO | 2022-11-09 14:33:49,661 | CommonFrameworkKeywords.java | 90 | Typing 'erpsysadmin' in : Username textbox
 INFO | 2022-11-09 14:33:49,674 | CommonFrameworkKeywords.java | 90 | Parsing : Password textbox@id=password
 INFO | 2022-11-09 14:33:49,675 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : id
 INFO | 2022-11-09 14:33:49,675 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : password
 INFO | 2022-11-09 14:33:49,676 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Password textbox
 INFO | 2022-11-09 14:33:50,170 | CommonFrameworkKeywords.java | 90 | Type 'TSTerp!@#456' in : Password textbox
 INFO | 2022-11-09 14:33:50,175 | CommonFrameworkKeywords.java | 90 | Typing 'TSTerp!@#456' in : Password textbox
 INFO | 2022-11-09 14:33:50,185 | CommonFrameworkKeywords.java | 90 | Parsing : Submit button@id=btnActive
 INFO | 2022-11-09 14:33:50,186 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : id
 INFO | 2022-11-09 14:33:50,186 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : btnActive
 INFO | 2022-11-09 14:33:50,187 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Submit button
 INFO | 2022-11-09 14:33:54,392 | CommonFrameworkKeywords.java | 90 | Click on :Submit button
 INFO | 2022-11-09 14:33:54,402 | CommonFrameworkKeywords.java | 90 | Getting value of Supplier from Test Configuration file : THSUPPLIER
 INFO | 2022-11-09 14:33:54,405 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:54,593 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:54,809 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:55,002 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:55,186 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:55,371 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:55,495 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:55,610 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:55,720 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:55,836 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:55,956 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:56,064 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:56,180 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:56,295 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:56,408 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:56,504 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:56,612 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:56,710 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:56,832 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:56,957 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:57,054 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:57,149 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:57,258 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:57,382 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:57,480 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:57,549 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:57,640 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:57,742 | CommonFrameworkKeywords.java | 90 | Getting value of InputDataFile from Test Configuration file : ./data/InputData.xls
 INFO | 2022-11-09 14:33:57,812 | CommonFrameworkKeywords.java | 90 | Parsing : Home link@xpath=//a[@title='Home']
 INFO | 2022-11-09 14:33:57,812 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:33:57,812 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : //a[@title='Home']
 INFO | 2022-11-09 14:33:57,813 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Home link
 INFO | 2022-11-09 14:34:15,662 | CommonFrameworkKeywords.java | 90 | Click on :Home link
 INFO | 2022-11-09 14:34:15,665 | CommonFrameworkKeywords.java | 90 | Waiting for 2 seconds...
 INFO | 2022-11-09 14:34:17,672 | CommonFrameworkKeywords.java | 90 | Parsing : Procurement link@xpath=//div[@id='groupNode_procurement']
 INFO | 2022-11-09 14:34:17,672 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:17,672 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : //div[@id='groupNode_procurement']
 INFO | 2022-11-09 14:34:17,672 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Procurement link
 INFO | 2022-11-09 14:34:17,735 | CommonFrameworkKeywords.java | 90 | Click on :Procurement link
 INFO | 2022-11-09 14:34:17,738 | CommonFrameworkKeywords.java | 90 | Waiting for 2 seconds...
 INFO | 2022-11-09 14:34:19,747 | CommonFrameworkKeywords.java | 90 | Parsing : Suppliers link@id=itemNode_procurement_suppliers
 INFO | 2022-11-09 14:34:19,748 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : id
 INFO | 2022-11-09 14:34:19,748 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : itemNode_procurement_suppliers
 INFO | 2022-11-09 14:34:19,749 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Suppliers link
 INFO | 2022-11-09 14:34:19,842 | CommonFrameworkKeywords.java | 90 | Click on :Suppliers link
 INFO | 2022-11-09 14:34:19,856 | CommonFrameworkKeywords.java | 90 | Parsing : Task panel@xpath=//div[@title='Tasks']
 INFO | 2022-11-09 14:34:19,857 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:19,858 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : //div[@title='Tasks']
 INFO | 2022-11-09 14:34:19,858 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Task panel
 INFO | 2022-11-09 14:34:19,934 | CommonFrameworkKeywords.java | 90 | NoSuchElementException occured. Retrying..............
 INFO | 2022-11-09 14:34:20,950 | CommonFrameworkKeywords.java | 90 | Parsing : Task panel@xpath=//div[@title='Tasks']
 INFO | 2022-11-09 14:34:20,950 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:20,951 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : //div[@title='Tasks']
 INFO | 2022-11-09 14:34:20,951 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Task panel
 INFO | 2022-11-09 14:34:20,983 | CommonFrameworkKeywords.java | 90 | NoSuchElementException occured. Retrying..............
 INFO | 2022-11-09 14:34:21,998 | CommonFrameworkKeywords.java | 90 | Parsing : Task panel@xpath=//div[@title='Tasks']
 INFO | 2022-11-09 14:34:21,999 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:21,999 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : //div[@title='Tasks']
 INFO | 2022-11-09 14:34:22,000 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Task panel
 INFO | 2022-11-09 14:34:22,035 | CommonFrameworkKeywords.java | 90 | NoSuchElementException occured. Retrying..............
 INFO | 2022-11-09 14:34:23,042 | CommonFrameworkKeywords.java | 90 | Parsing : Task panel@xpath=//div[@title='Tasks']
 INFO | 2022-11-09 14:34:23,043 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:23,044 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : //div[@title='Tasks']
 INFO | 2022-11-09 14:34:23,044 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Task panel
 INFO | 2022-11-09 14:34:24,972 | CommonFrameworkKeywords.java | 90 | Click on :Task panel
 INFO | 2022-11-09 14:34:24,982 | CommonFrameworkKeywords.java | 90 | Parsing : Create Supplier link @xpath=(//a[contains(text(),'Create Supplier')])[1]
 INFO | 2022-11-09 14:34:24,983 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:24,983 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : (//a[contains(text(),'Create Supplier')])[1]
 INFO | 2022-11-09 14:34:24,983 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Create Supplier link 
 INFO | 2022-11-09 14:34:25,023 | CommonFrameworkKeywords.java | 90 | NoSuchElementException occured. Retrying..............
 INFO | 2022-11-09 14:34:26,035 | CommonFrameworkKeywords.java | 90 | Parsing : Create Supplier link @xpath=(//a[contains(text(),'Create Supplier')])[1]
 INFO | 2022-11-09 14:34:26,035 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:26,036 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : (//a[contains(text(),'Create Supplier')])[1]
 INFO | 2022-11-09 14:34:26,036 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Create Supplier link 
 INFO | 2022-11-09 14:34:26,223 | CommonFrameworkKeywords.java | 90 | Click on :Create Supplier link 
 INFO | 2022-11-09 14:34:26,235 | CommonFrameworkKeywords.java | 90 | Parsing : Suppliers textbox@xpath=//label[contains(text(),'Supplier')]/parent::td/parent::tr//input
 INFO | 2022-11-09 14:34:26,235 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:26,236 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : //label[contains(text(),'Supplier')]/parent::td/parent::tr//input
 INFO | 2022-11-09 14:34:26,236 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Suppliers textbox
 INFO | 2022-11-09 14:34:26,299 | CommonFrameworkKeywords.java | 90 | NoSuchElementException occured. Retrying..............
 INFO | 2022-11-09 14:34:27,307 | CommonFrameworkKeywords.java | 90 | Parsing : Suppliers textbox@xpath=//label[contains(text(),'Supplier')]/parent::td/parent::tr//input
 INFO | 2022-11-09 14:34:27,308 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:27,308 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : //label[contains(text(),'Supplier')]/parent::td/parent::tr//input
 INFO | 2022-11-09 14:34:27,308 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Suppliers textbox
 INFO | 2022-11-09 14:34:27,345 | CommonFrameworkKeywords.java | 90 | NoSuchElementException occured. Retrying..............
 INFO | 2022-11-09 14:34:28,354 | CommonFrameworkKeywords.java | 90 | Parsing : Suppliers textbox@xpath=//label[contains(text(),'Supplier')]/parent::td/parent::tr//input
 INFO | 2022-11-09 14:34:28,355 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:28,355 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : //label[contains(text(),'Supplier')]/parent::td/parent::tr//input
 INFO | 2022-11-09 14:34:28,355 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Suppliers textbox
 INFO | 2022-11-09 14:34:29,162 | CommonFrameworkKeywords.java | 90 | Type 'THSUPPLIER09_11_2022_02_33_31_PM' in : Suppliers textbox
 INFO | 2022-11-09 14:34:29,164 | CommonFrameworkKeywords.java | 90 | Typing 'THSUPPLIER09_11_2022_02_33_31_PM' in : Suppliers textbox
 INFO | 2022-11-09 14:34:29,173 | CommonFrameworkKeywords.java | 90 | Parsing : Business Relationship dropdwon@xpath=//label[contains(text(),'Business Relationship')]/parent::td/parent::tr//select
 INFO | 2022-11-09 14:34:29,173 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:29,174 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : //label[contains(text(),'Business Relationship')]/parent::td/parent::tr//select
 INFO | 2022-11-09 14:34:29,174 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Business Relationship dropdwon
 INFO | 2022-11-09 14:34:29,473 | CommonFrameworkKeywords.java | 90 | Select 'Spend Authorized' option  from : Business Relationship dropdwon'
 INFO | 2022-11-09 14:34:29,490 | CommonFrameworkKeywords.java | 90 | Parsing : Tax Organization Type dropdown@xpath=//label[contains(text(),'Tax Organization Type')]/parent::td/parent::tr//select
 INFO | 2022-11-09 14:34:29,490 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:29,490 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : //label[contains(text(),'Tax Organization Type')]/parent::td/parent::tr//select
 INFO | 2022-11-09 14:34:29,491 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Tax Organization Type dropdown
 INFO | 2022-11-09 14:34:29,847 | CommonFrameworkKeywords.java | 90 | Select 'Corporation' option  from : Tax Organization Type dropdown'
 INFO | 2022-11-09 14:34:29,869 | CommonFrameworkKeywords.java | 90 | Parsing : Create button@xpath=//button[text()='Create']
 INFO | 2022-11-09 14:34:29,870 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:29,871 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : //button[text()='Create']
 INFO | 2022-11-09 14:34:29,871 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Create button
 INFO | 2022-11-09 14:34:30,006 | CommonFrameworkKeywords.java | 90 | Click on :Create button
 INFO | 2022-11-09 14:34:30,022 | CommonFrameworkKeywords.java | 90 | Parsing : Addresses link@xpath=(//a[contains(text(),'Addresses')])/parent::div/parent::div[contains(@id,'Tab')]
 INFO | 2022-11-09 14:34:30,023 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:30,024 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : (//a[contains(text(),'Addresses')])/parent::div/parent::div[contains(@id,'Tab')]
 INFO | 2022-11-09 14:34:30,024 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Addresses link
 INFO | 2022-11-09 14:34:30,076 | CommonFrameworkKeywords.java | 90 | NoSuchElementException occured. Retrying..............
 INFO | 2022-11-09 14:34:31,080 | CommonFrameworkKeywords.java | 90 | Parsing : Addresses link@xpath=(//a[contains(text(),'Addresses')])/parent::div/parent::div[contains(@id,'Tab')]
 INFO | 2022-11-09 14:34:31,081 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:31,081 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : (//a[contains(text(),'Addresses')])/parent::div/parent::div[contains(@id,'Tab')]
 INFO | 2022-11-09 14:34:31,082 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Addresses link
 INFO | 2022-11-09 14:34:31,118 | CommonFrameworkKeywords.java | 90 | NoSuchElementException occured. Retrying..............
 INFO | 2022-11-09 14:34:32,126 | CommonFrameworkKeywords.java | 90 | Parsing : Addresses link@xpath=(//a[contains(text(),'Addresses')])/parent::div/parent::div[contains(@id,'Tab')]
 INFO | 2022-11-09 14:34:32,126 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:32,127 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : (//a[contains(text(),'Addresses')])/parent::div/parent::div[contains(@id,'Tab')]
 INFO | 2022-11-09 14:34:32,127 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Addresses link
 INFO | 2022-11-09 14:34:32,157 | CommonFrameworkKeywords.java | 90 | NoSuchElementException occured. Retrying..............
 INFO | 2022-11-09 14:34:33,161 | CommonFrameworkKeywords.java | 90 | Parsing : Addresses link@xpath=(//a[contains(text(),'Addresses')])/parent::div/parent::div[contains(@id,'Tab')]
 INFO | 2022-11-09 14:34:33,162 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:33,162 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : (//a[contains(text(),'Addresses')])/parent::div/parent::div[contains(@id,'Tab')]
 INFO | 2022-11-09 14:34:33,163 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Addresses link
 INFO | 2022-11-09 14:34:33,198 | CommonFrameworkKeywords.java | 90 | NoSuchElementException occured. Retrying..............
 INFO | 2022-11-09 14:34:34,201 | CommonFrameworkKeywords.java | 90 | Parsing : Addresses link@xpath=(//a[contains(text(),'Addresses')])/parent::div/parent::div[contains(@id,'Tab')]
 INFO | 2022-11-09 14:34:34,201 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:34,202 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : (//a[contains(text(),'Addresses')])/parent::div/parent::div[contains(@id,'Tab')]
 INFO | 2022-11-09 14:34:34,202 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Addresses link
 INFO | 2022-11-09 14:34:34,235 | CommonFrameworkKeywords.java | 90 | NoSuchElementException occured. Retrying..............
 INFO | 2022-11-09 14:34:35,247 | CommonFrameworkKeywords.java | 90 | Parsing : Addresses link@xpath=(//a[contains(text(),'Addresses')])/parent::div/parent::div[contains(@id,'Tab')]
 INFO | 2022-11-09 14:34:35,247 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:35,249 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : (//a[contains(text(),'Addresses')])/parent::div/parent::div[contains(@id,'Tab')]
 INFO | 2022-11-09 14:34:35,249 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Addresses link
 INFO | 2022-11-09 14:34:35,279 | CommonFrameworkKeywords.java | 90 | NoSuchElementException occured. Retrying..............
 INFO | 2022-11-09 14:34:36,280 | CommonFrameworkKeywords.java | 90 | Parsing : Addresses link@xpath=(//a[contains(text(),'Addresses')])/parent::div/parent::div[contains(@id,'Tab')]
 INFO | 2022-11-09 14:34:36,281 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:36,281 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : (//a[contains(text(),'Addresses')])/parent::div/parent::div[contains(@id,'Tab')]
 INFO | 2022-11-09 14:34:36,282 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Addresses link
 INFO | 2022-11-09 14:34:36,314 | CommonFrameworkKeywords.java | 90 | NoSuchElementException occured. Retrying..............
 INFO | 2022-11-09 14:34:37,329 | CommonFrameworkKeywords.java | 90 | Parsing : Addresses link@xpath=(//a[contains(text(),'Addresses')])/parent::div/parent::div[contains(@id,'Tab')]
 INFO | 2022-11-09 14:34:37,329 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:37,330 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : (//a[contains(text(),'Addresses')])/parent::div/parent::div[contains(@id,'Tab')]
 INFO | 2022-11-09 14:34:37,330 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Addresses link
 INFO | 2022-11-09 14:34:37,850 | CommonFrameworkKeywords.java | 90 | Click on :Addresses link
 INFO | 2022-11-09 14:34:37,863 | CommonFrameworkKeywords.java | 90 | Parsing : Add symbol button@xpath=//img[@title='Create']
 INFO | 2022-11-09 14:34:37,864 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:37,865 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : //img[@title='Create']
 INFO | 2022-11-09 14:34:37,866 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Add symbol button
 INFO | 2022-11-09 14:34:37,912 | CommonFrameworkKeywords.java | 90 | NoSuchElementException occured. Retrying..............
 INFO | 2022-11-09 14:34:38,923 | CommonFrameworkKeywords.java | 90 | Parsing : Add symbol button@xpath=//img[@title='Create']
 INFO | 2022-11-09 14:34:38,923 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : xpath
 INFO | 2022-11-09 14:34:38,923 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : //img[@title='Create']
 INFO | 2022-11-09 14:34:38,923 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Add symbol button
