 INFO | 2022-11-09 14:40:39,399 | CommonFrameworkKeywords.java | 90 | Startup activites...
 INFO | 2022-11-09 14:40:56,773 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Password textbox
 INFO | 2022-11-09 14:40:57,066 | CommonFrameworkKeywords.java | 90 | Type 'TSTerp!@#456' in : Password textbox
 INFO | 2022-11-09 14:40:57,071 | CommonFrameworkKeywords.java | 90 | Typing 'TSTerp!@#456' in : Password textbox
 INFO | 2022-11-09 14:40:57,077 | CommonFrameworkKeywords.java | 90 | Parsing : Submit button@id=btnActive
 INFO | 2022-11-09 14:40:57,078 | CommonFrameworkKeywords.java | 90 | Desktop1-Identify By : id
 INFO | 2022-11-09 14:40:57,078 | CommonFrameworkKeywords.java | 90 | Desktop1-Locator : btnActive
 INFO | 2022-11-09 14:40:57,078 | CommonFrameworkKeywords.java | 90 | Desktop1Locator Description : Submit button
 INFO | 2022-11-09 14:41:00,965 | CommonFrameworkKeywords.java | 90 | Click on :Submit button
 INFO | 2022-11-09 14:41:00,985 | CommonFrameworkKeywords.java | 90 | Getting value of Version_Name from Test Configuration file : 2
 INFO | 2022-11-09 14:41:00,988 | CommonFrameworkKeywords.java | 90 | Getting value of Project_Name from Test Configuration file : AUTOMATION REPORT
 INFO | 2022-11-09 14:41:15,120 | CommonFrameworkKeywords.java | 90 | ###################################
 INFO | 2022-11-09 14:41:15,121 | CommonFrameworkKeywords.java | 90 | Test Script Execution Completed
 INFO | 2022-11-09 14:41:15,121 | CommonFrameworkKeywords.java | 90 | ####################################
